step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
926,0.0,1.0,,
927,0.0,1.0,,
928,0.0,1.0,,
929,0.0,1.0,,
930,1.21509,0.88889,,
931,0.0,1.0,,
932,1.8817,0.88889,,
933,0.0,1.0,,
934,0.0,1.0,,
935,1.93191,0.88889,,
936,1.90082,0.88889,,
937,0.0,1.0,,
938,1.7071,0.88889,,
939,0.0,1.0,,
940,3.48783,0.77778,,
941,0.0,1.0,,
942,3.13346,0.77778,,
943,0.00014,1.0,,
944,0.67598,0.88889,,
945,0.0,1.0,,
946,0.0,1.0,,
947,1.51998,0.88889,,
948,0.11162,0.88889,,
949,2.88916,0.77778,,
950,0.0,1.0,,
951,1.69654,0.88889,,
952,0.0,1.0,,
953,0.0,1.0,,
954,0.24898,0.88889,,
955,0.0,1.0,,
956,1.18139,0.88889,,
957,0.0,1.0,,
958,1.71289,0.88889,,
959,2.79231,0.77778,,
960,0.0,1.0,,
961,0.0,1.0,,
962,0.0,1.0,,
963,0.0,1.0,,
964,1.03161,0.88889,,
965,1.10986,0.88889,,
966,0.0,1.0,,
967,0.00215,1.0,,
968,1.45069,0.88889,,
969,0.0,1.0,,
970,0.0,1.0,,
971,0.0,1.0,,
972,0.0,1.0,,
973,1.85664,0.88889,,
974,1.06632,0.88889,,
975,0.0,1.0,,
976,1.19203,0.88889,,
977,0.0,1.0,,
978,1.79713,0.88889,,
979,1.84892,0.88889,,
980,1.8796,0.77778,,
981,0.76913,0.88889,,
982,0.0,1.0,,
983,0.0,1.0,,
984,0.0,1.0,,
985,0.0,1.0,,
986,0.0,1.0,,
987,0.86122,0.88889,,
988,4e-05,1.0,,
989,0.0,1.0,,
990,1.73441,0.88889,,
991,1.23217,0.88889,,
992,1.7374,0.88889,,
993,0.0,1.0,,
994,1.804,0.88889,,
995,0.00493,1.0,,
996,0.0,1.0,,
997,1.17642,0.88889,,
998,0.0,1.0,,
999,0.0,1.0,,
1000,0.0,1.0,,
1001,0.0,1.0,1.78054,0.22222
1002,1e-05,1.0,,
1003,0.0,1.0,,
1004,0.0,1.0,,
1005,0.0,1.0,,
1006,1.86403,0.88889,,
1007,0.0,1.0,,
1008,0.80282,0.88889,,
1009,0.0,1.0,,
1010,1.68343,0.88889,,
1011,0.0,1.0,,
1012,0.0,1.0,,
1013,0.0,1.0,,
1014,0.0,1.0,,
1015,0.0,1.0,,
1016,0.0,1.0,,
1017,0.0,1.0,,
1018,0.0,1.0,,
1019,0.59107,0.88889,,
1020,3.96936,0.77778,,
1021,0.0,1.0,,
1022,0.0,1.0,,
1023,0.0,1.0,,
1024,0.00049,1.0,,
1025,1.05289,0.88889,,
1026,0.0,1.0,,
1027,0.0,1.0,,
1028,0.0,1.0,,
1029,1e-05,1.0,,
1030,1.81076,0.88889,,
1031,0.0,1.0,,
1032,0.0,1.0,,
1033,7e-05,1.0,,
1034,2.14434,0.88889,,
1035,0.0,1.0,,
1036,1.53955,0.88889,,
1037,0.07719,0.88889,,
1038,0.0,1.0,,
1039,0.0,1.0,,
1040,0.0,1.0,,
1041,1.74722,0.88889,,
1042,0.0,1.0,,
1043,1.84694,0.88889,,
1044,0.0,1.0,,
1045,1.47812,0.88889,,
1046,0.0,1.0,,
1047,0.0,1.0,,
1048,0.0,1.0,,
1049,2e-05,1.0,,
1050,0.0,1.0,,
1051,0.0,1.0,,
1052,0.0,1.0,,
1053,0.0,1.0,,
1054,0.0,1.0,,
1055,0.51462,0.88889,,
1056,0.0,1.0,,
1057,0.0,1.0,,
1058,0.0,1.0,,
1059,0.0,1.0,,
1060,0.0,1.0,,
1061,0.0,1.0,,
1062,0.0,1.0,,
1063,0.0,1.0,,
1064,2.0203,0.88889,,
1065,0.0,1.0,,
1066,0.0,1.0,,
1067,1.82825,0.88889,,
1068,0.0,1.0,,
1069,1.75274,0.88889,,
1070,1e-05,1.0,,
1071,0.0,1.0,,
1072,1.44117,0.88889,,
1073,0.0,1.0,,
1074,0.0,1.0,,
1075,0.0,1.0,,
1076,0.0,1.0,,
1077,0.0,1.0,,
1078,0.0,1.0,,
1079,0.0,1.0,,
1080,0.0,1.0,,
1081,1.71625,0.88889,,
1082,0.0,1.0,,
1083,0.0,1.0,,
1084,1e-05,1.0,,
1085,4.02219,0.77778,,
1086,0.0,1.0,,
1087,0.00198,1.0,,
1088,1.94352,0.88889,,
1089,1.52064,0.88889,,
1090,0.0,1.0,,
1091,0.0,1.0,,
1092,1.80621,0.88889,,
1093,0.0,1.0,,
1094,1.43271,0.88889,,
1095,0.0,1.0,,
1096,0.0,1.0,,
1097,0.0,1.0,,
1098,1.66055,0.88889,,
1099,0.0,1.0,,
1100,0.0,1.0,,
1101,3.24412,0.77778,1.67618,0.22222
1102,1.51085,0.88889,,
1103,0.00056,1.0,,
1104,0.0,1.0,,
1105,0.0,1.0,,
1106,1.36376,0.88889,,
1107,0.0,1.0,,
1108,0.0,1.0,,
1109,1.71058,0.88889,,
1110,0.96246,0.88889,,
1111,0.0,1.0,,
1112,1.80422,0.88889,,
1113,0.0,1.0,,
1114,0.0,1.0,,
1115,1.42832,0.88889,,
1116,0.0,1.0,,
1117,0.0,1.0,,
1118,0.0,1.0,,
1119,0.0,1.0,,
1120,0.55557,0.88889,,
1121,0.00012,1.0,,
1122,0.0,1.0,,
1123,0.0,1.0,,
1124,0.0,1.0,,
1125,0.0,1.0,,
1126,0.0,1.0,,
1127,0.0,1.0,,
1128,0.0,1.0,,
1129,1.78353,0.88889,,
1130,3.2648,0.77778,,
1131,0.0,1.0,,
1132,0.0,1.0,,
1133,1.68513,0.88889,,
1134,0.0,1.0,,
1135,0.0,1.0,,
1136,1.93419,0.88889,,
1137,0.13917,0.88889,,
1138,0.0,1.0,,
1139,2.02117,0.88889,,
1140,1.99441,0.88889,,
1141,0.0,1.0,,
1142,0.0,1.0,,
1143,3.17298,0.77778,,
1144,0.0,1.0,,
1145,0.0,1.0,,
1146,0.0,1.0,,
1147,1.77419,0.88889,,
1148,0.0,1.0,,
1149,0.0,1.0,,
1150,1.3058,0.88889,,
1151,0.0,1.0,,
1152,0.0,1.0,,
1153,0.0,1.0,,
1154,0.0,1.0,,
1155,0.0,1.0,,
1156,1.20803,0.88889,,
1157,1.82144,0.88889,,
1158,1.8469,0.88889,,
1159,0.74208,0.88889,,
1160,0.0,1.0,,
1161,0.0,1.0,,
1162,0.0,1.0,,
1163,1.36209,0.88889,,
1164,0.0,1.0,,
1165,1.85691,0.88889,,
1166,1e-05,1.0,,
1167,0.0,1.0,,
1168,0.0,1.0,,
1169,0.0,1.0,,
1170,0.0,1.0,,
1171,0.0,1.0,,
1172,0.31793,0.88889,,
1173,0.0,1.0,,
1174,1.7709,0.88889,,
1175,3e-05,1.0,,
1176,0.0,1.0,,
1177,1.72097,0.88889,,
1178,0.0,1.0,,
1179,0.0,1.0,,
1180,0.0,1.0,,
1181,1.73421,0.88889,,
1182,0.0,1.0,,
1183,0.0,1.0,,
1184,0.0,1.0,,
1185,0.0,1.0,,
1186,0.0,1.0,,
1187,0.0,1.0,,
1188,0.0,1.0,,
1189,1.88791,0.88889,,
1190,0.0,1.0,,
1191,0.0,1.0,,
1192,3.22066,0.77778,,
1193,0.0,1.0,,
1194,1.5597,0.88889,,
1195,1.77237,0.88889,,
1196,0.0,1.0,,
1197,0.0,1.0,,
1198,1.46901,0.88889,,
1199,2e-05,1.0,,
1200,0.0,1.0,,
1201,0.00226,1.0,0.0,0.33333
1202,0.0,1.0,,
1203,0.0,1.0,,
1204,0.0,1.0,,
1205,0.0,1.0,,
1206,0.0,1.0,,
1207,0.0,1.0,,
1208,0.0,1.0,,
1209,1.36516,0.88889,,
1210,0.0,1.0,,
1211,0.0,1.0,,
1212,1.2278,0.88889,,
1213,3.44211,0.77778,,
1214,0.0,1.0,,
1215,1.83866,0.88889,,
1216,0.0,1.0,,
1217,0.0,1.0,,
1218,1.67777,0.88889,,
1219,0.0,1.0,,
1220,1.89036,0.88889,,
1221,0.0,1.0,,
1222,0.01622,1.0,,
1223,1.72359,0.88889,,
1224,0.0,1.0,,
1225,0.00014,1.0,,
1226,0.0,1.0,,
1227,0.0,1.0,,
1228,1.67089,0.88889,,
1229,0.0,1.0,,
1230,1.49709,0.88889,,
1231,0.0,1.0,,
1232,0.0,1.0,,
1233,0.0,1.0,,
1234,1.82853,0.88889,,
1235,0.0,1.0,,
1236,1.77156,0.88889,,
1237,1.7556,0.88889,,
1238,2.90261,0.77778,,
1239,0.86781,0.88889,,
1240,0.0,1.0,,
1241,0.0,1.0,,
1242,0.0,1.0,,
1243,0.67879,0.88889,,
1244,0.0,1.0,,
1245,0.0,1.0,,
1246,0.0,1.0,,
1247,0.0,1.0,,
1248,0.0,1.0,,
1249,0.0,1.0,,
1250,0.0,1.0,,
1251,0.0,1.0,,
1252,0.0,1.0,,
1253,0.0,1.0,,
1254,0.0,1.0,,
1255,0.0,1.0,,
1256,0.0,1.0,,
1257,0.0,1.0,,
1258,0.0,1.0,,
1259,0.0,1.0,,
1260,0.0,1.0,,
1261,0.0,1.0,,
1262,0.0,1.0,,
1263,0.0,1.0,,
1264,0.0,1.0,,
1265,0.0,1.0,,
1266,2.16747,0.88889,,
1267,2.40937,0.88889,,
1268,0.0,1.0,,
1269,0.0,1.0,,
1270,0.0,1.0,,
1271,0.0,1.0,,
1272,0.0,1.0,,
1273,0.0,1.0,,
1274,0.0,1.0,,
1275,0.0,1.0,,
1276,2.17138,0.88889,,
1277,2.04032,0.88889,,
1278,0.0,1.0,,
1279,0.0,1.0,,
1280,0.0,1.0,,
1281,0.0,1.0,,
1282,0.0,1.0,,
1283,1.30107,0.88889,,
1284,0.0,1.0,,
1285,1.89101,0.88889,,
1286,1.47734,0.88889,,
1287,1.87218,0.88889,,
1288,0.0,1.0,,
1289,0.0,1.0,,
1290,1.77515,0.88889,,
1291,0.0,1.0,,
1292,0.0,1.0,,
1293,0.0,1.0,,
1294,0.0,1.0,,
1295,0.0,1.0,,
1296,0.0,1.0,,
1297,0.0,1.0,,
1298,0.0,1.0,,
1299,0.0,1.0,,
1300,0.0,1.0,,
1301,0.0,1.0,3.44453,0.11111
1302,0.0,1.0,,
1303,0.0,1.0,,
1304,0.0,1.0,,
1305,0.0,1.0,,
1306,3.54643,0.77778,,
1307,1.10012,0.77778,,
1308,0.0,1.0,,
1309,0.0,1.0,,
1310,0.0,1.0,,
1311,2.1087,0.88889,,
1312,0.0,1.0,,
1313,1.65334,0.88889,,
1314,0.0,1.0,,
1315,0.0,1.0,,
1316,0.0,1.0,,
1317,0.0,1.0,,
1318,0.0,1.0,,
1319,0.0,1.0,,
1320,0.0,1.0,,
1321,0.0,1.0,,
1322,1.76545,0.88889,,
1323,0.0,1.0,,
1324,0.0,1.0,,
1325,1.74113,0.88889,,
1326,0.75228,0.88889,,
1327,1.53758,0.88889,,
1328,0.0,1.0,,
1329,0.0,1.0,,
1330,0.0,1.0,,
1331,0.0,1.0,,
1332,0.0,1.0,,
1333,0.0,1.0,,
1334,2.05002,0.88889,,
1335,0.0,1.0,,
1336,0.0,1.0,,
1337,9e-05,1.0,,
1338,4e-05,1.0,,
1339,0.0,1.0,,
1340,0.0,1.0,,
1341,0.0,1.0,,
1342,0.0,1.0,,
1343,0.0,1.0,,
1344,0.0,1.0,,
1345,0.0,1.0,,
1346,0.0,1.0,,
1347,1.23664,0.88889,,
1348,1.88993,0.88889,,
1349,1.24954,0.88889,,
1350,0.0,1.0,,
1351,0.0,1.0,,
1352,1.47846,0.88889,,
1353,0.0,1.0,,
1354,0.0,1.0,,
1355,0.0,1.0,,
1356,1.90738,0.88889,,
1357,0.0,1.0,,
1358,1.68098,0.88889,,
1359,0.0,1.0,,
1360,0.0,1.0,,
1361,0.0,1.0,,
1362,0.0,1.0,,
1363,0.0,1.0,,
1364,0.0,1.0,,
1365,0.0,1.0,,
1366,0.0,1.0,,
1367,2.02601,0.88889,,
1368,0.0,1.0,,
1369,0.0,1.0,,
1370,1.82648,0.88889,,
1371,0.0,1.0,,
1372,0.0,1.0,,
1373,1.63438,0.88889,,
1374,0.0,1.0,,
1375,0.0,1.0,,
1376,0.0,1.0,,
1377,0.0003,1.0,,
1378,0.0,1.0,,
1379,0.24746,0.88889,,
1380,1.50753,0.88889,,
1381,0.0,1.0,,
1382,0.0,1.0,,
1383,1e-05,1.0,,
1384,0.0,1.0,,
1385,0.0,1.0,,
1386,0.0,1.0,,
1387,0.0,1.0,,
1388,0.0,1.0,,
1389,0.0,1.0,,
1390,0.0,1.0,,
1391,0.0,1.0,,
1392,0.0,1.0,,
1393,0.0,1.0,,
1394,0.0,1.0,,
1395,0.0,1.0,,
1396,0.0,1.0,,
1397,0.0,1.0,,
1398,0.0,1.0,,
1399,1.65723,0.88889,,
1400,0.0,1.0,,
1401,0.0,1.0,4.15806,0.11111
1402,0.0,1.0,,
1403,0.0,1.0,,
1404,0.0,1.0,,
1405,0.0,1.0,,
1406,0.0,1.0,,
1407,0.0,1.0,,
1408,0.0,1.0,,
1409,0.0,1.0,,
1410,0.0,1.0,,
1411,0.0,1.0,,
1412,2.20407,0.88889,,
1413,0.0,1.0,,
1414,0.0,1.0,,
1415,0.05333,1.0,,
1416,0.0,1.0,,
1417,0.0,1.0,,
1418,0.0,1.0,,
1419,0.0,1.0,,
1420,0.0,1.0,,
1421,0.0,1.0,,
1422,0.0,1.0,,
1423,2.00612,0.88889,,
1424,0.0,1.0,,
1425,0.0,1.0,,
1426,0.0,1.0,,
1427,8e-05,1.0,,
1428,0.0,1.0,,
1429,0.0,1.0,,
1430,0.0,1.0,,
1431,1.33433,0.88889,,
1432,0.0,1.0,,
1433,0.0,1.0,,
1434,0.0,1.0,,
1435,0.0,1.0,,
1436,1.54602,0.88889,,
1437,0.0,1.0,,
1438,0.0,1.0,,
1439,0.0,1.0,,
1440,1.97879,0.88889,,
1441,0.0,1.0,,
1442,0.0,1.0,,
1443,0.0,1.0,,
1444,0.0,1.0,,
1445,1.8948,0.88889,,
1446,1.99333,0.88889,,
1447,0.0,1.0,,
1448,0.0,1.0,,
1449,0.0,1.0,,
1450,0.0,1.0,,
1451,0.7137,0.88889,,
1452,0.0,1.0,,
1453,0.0,1.0,,
1454,0.0,1.0,,
1455,0.09169,0.88889,,
1456,1.06275,0.88889,,
1457,1.73215,0.88889,,
1458,1.75819,0.88889,,
1459,0.0,1.0,,
1460,0.0,1.0,,
1461,0.0,1.0,,
1462,0.0,1.0,,
1463,0.0,1.0,,
1464,1.67605,0.88889,,
1465,0.00011,1.0,,
1466,0.0,1.0,,
1467,2.29561,0.77778,,
1468,0.0,1.0,,
1469,0.0,1.0,,
1470,0.0,1.0,,
1471,0.0,1.0,,
1472,0.0,1.0,,
1473,0.0,1.0,,
1474,0.0,1.0,,
1475,0.0,1.0,,
1476,0.44895,0.88889,,
1477,0.0,1.0,,
1478,0.0,1.0,,
1479,0.0,1.0,,
1480,0.0,1.0,,
1481,1.69197,0.88889,,
1482,1.92408,0.88889,,
1483,0.0,1.0,,
1484,0.0,1.0,,
1485,0.0,1.0,,
1486,0.0,1.0,,
1487,1.75768,0.88889,,
1488,0.0,1.0,,
1489,0.0,1.0,,
1490,1.83722,0.88889,,
1491,0.0,1.0,,
1492,1.66967,0.88889,,
1493,0.0,1.0,,
1494,0.0,1.0,,
1495,0.0,1.0,,
1496,3.76615,0.77778,,
1497,0.0,1.0,,
1498,0.0,1.0,,
1499,0.0,1.0,,
1500,1.67942,0.88889,,
1501,0.0,1.0,0.0,0.33333
1502,0.0,1.0,,
1503,0.0,1.0,,
1504,0.0,1.0,,
1505,0.0,1.0,,
1506,0.0,1.0,,
1507,0.0,1.0,,
1508,0.0,1.0,,
1509,0.0,1.0,,
1510,0.0,1.0,,
1511,0.0,1.0,,
1512,1.61549,0.88889,,
1513,1.90287,0.88889,,
1514,0.0,1.0,,
1515,0.0,1.0,,
1516,0.0,1.0,,
1517,0.0,1.0,,
1518,0.0,1.0,,
1519,0.0,1.0,,
1520,0.0,1.0,,
1521,0.0,1.0,,
1522,0.43638,0.88889,,
1523,0.0,1.0,,
1524,0.0,1.0,,
1525,0.0,1.0,,
1526,0.0,1.0,,
1527,1.96552,0.88889,,
1528,0.0,1.0,,
1529,0.0,1.0,,
1530,0.0,1.0,,
1531,0.00652,1.0,,
1532,0.0,1.0,,
1533,0.0,1.0,,
1534,0.0,1.0,,
1535,0.0,1.0,,
1536,0.003,1.0,,
1537,0.0,1.0,,
1538,0.0,1.0,,
1539,1.85426,0.88889,,
1540,0.0,1.0,,
1541,1.93296,0.88889,,
1542,1e-05,1.0,,
1543,0.0,1.0,,
1544,2.01117,0.88889,,
1545,0.0,1.0,,
1546,2.15142,0.88889,,
1547,1.82768,0.88889,,
1548,0.0,1.0,,
1549,0.0,1.0,,
1550,3.79601,0.77778,,
1551,1.47457,0.88889,,
1552,0.0,1.0,,
1553,1.69108,0.88889,,
1554,0.0,1.0,,
1555,1e-05,1.0,,
1556,1e-05,1.0,,
1557,0.0,1.0,,
1558,0.0,1.0,,
1559,0.0,1.0,,
1560,0.0,1.0,,
1561,0.0,1.0,,
1562,0.0,1.0,,
1563,0.0,1.0,,
1564,0.0,1.0,,
1565,0.0,1.0,,
1566,2.85529,0.77778,,
1567,0.0,1.0,,
1568,0.0,1.0,,
1569,0.0,1.0,,
1570,0.0,1.0,,
1571,0.0,1.0,,
1572,0.0,1.0,,
1573,0.0,1.0,,
1574,1.75899,0.88889,,
1575,1.8239,0.88889,,
1576,0.0,1.0,,
1577,0.0,1.0,,
1578,0.0,1.0,,
1579,0.0,1.0,,
1580,0.0,1.0,,
1581,1.68207,0.88889,,
1582,2.08592,0.88889,,
1583,1.82071,0.88889,,
1584,0.0,1.0,,
1585,1.63362,0.88889,,
1586,0.0,1.0,,
1587,1.80492,0.88889,,
1588,0.0,1.0,,
1589,0.0,1.0,,
1590,0.0,1.0,,
1591,1.60714,0.88889,,
1592,0.0,1.0,,
1593,4.6461,0.66667,,
1594,0.0,1.0,,
1595,0.0,1.0,,
1596,0.0,1.0,,
1597,0.0,1.0,,
1598,0.00239,1.0,,
1599,0.0,1.0,,
1600,0.0,1.0,,
1601,0.0,1.0,0.0,0.33333
1602,0.0,1.0,,
1603,1.69666,0.88889,,
1604,0.0,1.0,,
1605,0.0,1.0,,
1606,0.0,1.0,,
1607,1.51371,0.88889,,
1608,0.0,1.0,,
1609,0.0,1.0,,
1610,0.0,1.0,,
1611,0.0,1.0,,
1612,0.0,1.0,,
1613,0.0,1.0,,
1614,0.0,1.0,,
1615,0.0,1.0,,
1616,0.0,1.0,,
1617,1.6831,0.88889,,
1618,0.0,1.0,,
1619,0.0,1.0,,
1620,3.28502,0.77778,,
1621,0.0,1.0,,
1622,0.0,1.0,,
1623,0.0,1.0,,
1624,0.0,1.0,,
1625,0.0,1.0,,
1626,0.0,1.0,,
1627,0.0,1.0,,
1628,1.86744,0.88889,,
1629,1.77081,0.88889,,
1630,0.0,1.0,,
1631,1.71755,0.88889,,
1632,0.0,1.0,,
1633,0.0,1.0,,
1634,0.0,1.0,,
1635,0.0,1.0,,
1636,0.0,1.0,,
1637,0.0,1.0,,
1638,1.76598,0.88889,,
1639,1.84726,0.88889,,
1640,3.07053,0.77778,,
1641,1.45615,0.88889,,
1642,0.0,1.0,,
1643,1.79193,0.88889,,
1644,0.0,1.0,,
1645,0.0,1.0,,
1646,0.0,1.0,,
1647,0.0,1.0,,
1648,1.64917,0.88889,,
1649,0.0,1.0,,
1650,0.0,1.0,,
1651,1.5921,0.88889,,
1652,0.0,1.0,,
1653,0.0,1.0,,
1654,1.3913,0.88889,,
1655,1e-05,1.0,,
1656,0.0,1.0,,
1657,0.0,1.0,,
1658,1.68399,0.88889,,
1659,0.0,1.0,,
1660,0.0,1.0,,
1661,0.0,1.0,,
1662,0.0,1.0,,
1663,1.55505,0.88889,,
1664,0.0,1.0,,
1665,1.75985,0.88889,,
1666,1.59574,0.88889,,
1667,0.0,1.0,,
1668,0.0,1.0,,
1669,0.0,1.0,,
1670,0.0,1.0,,
1671,0.0,1.0,,
1672,0.0,1.0,,
1673,0.0,1.0,,
1674,0.0,1.0,,
1675,0.0,1.0,,
1676,0.0,1.0,,
1677,1.64207,0.88889,,
1678,0.0,1.0,,
1679,0.0,1.0,,
1680,3.3992,0.77778,,
1681,0.0,1.0,,
1682,0.0,1.0,,
1683,0.0,1.0,,
1684,0.0,1.0,,
1685,0.0,1.0,,
1686,0.0,1.0,,
1687,0.0,1.0,,
1688,0.0,1.0,,
1689,1.93112,0.88889,,
1690,0.0,1.0,,
1691,0.0,1.0,,
1692,1.78971,0.88889,,
1693,0.235,0.88889,,
1694,0.0,1.0,,
1695,0.0,1.0,,
1696,0.0,1.0,,
1697,1.72508,0.88889,,
1698,0.0,1.0,,
1699,0.0,1.0,,
1700,0.0,1.0,,
1701,0.0,1.0,0.0,0.33333
1702,0.0,1.0,,
1703,1.9247,0.88889,,
1704,1.86091,0.88889,,
1705,0.0,1.0,,
1706,0.0,1.0,,
1707,0.0,1.0,,
1708,0.0,1.0,,
1709,0.0,1.0,,
1710,0.0,1.0,,
1711,0.0,1.0,,
1712,0.0,1.0,,
1713,1.70149,0.88889,,
1714,2.1491,0.77778,,
1715,0.0,1.0,,
1716,0.0,1.0,,
1717,1.17808,0.88889,,
1718,0.0,1.0,,
1719,0.0,1.0,,
1720,0.0,1.0,,
1721,3.48594,0.77778,,
1722,0.0,1.0,,
1723,0.0,1.0,,
1724,1.533,0.88889,,
1725,0.0,1.0,,
1726,0.0,1.0,,
1727,1.71033,0.88889,,
1728,0.0,1.0,,
1729,0.0,1.0,,
1730,1.71765,0.88889,,
1731,1.70428,0.88889,,
1732,0.0,1.0,,
1733,0.0,1.0,,
1734,1.50247,0.88889,,
1735,0.0,1.0,,
1736,0.0,1.0,,
1737,0.0,1.0,,
1738,1.80806,0.88889,,
1739,0.0,1.0,,
1740,0.0,1.0,,
1741,1.4964,0.88889,,
1742,0.0,1.0,,
1743,1.65535,0.88889,,
1744,0.98482,0.88889,,
1745,0.0,1.0,,
1746,0.0,1.0,,
1747,0.0,1.0,,
1748,0.0,1.0,,
1749,0.0,1.0,,
1750,0.0,1.0,,
1751,0.00266,1.0,,
1752,0.0,1.0,,
1753,0.0,1.0,,
1754,0.0,1.0,,
1755,0.0,1.0,,
1756,0.0,1.0,,
1757,0.0,1.0,,
1758,0.0,1.0,,
1759,0.0,1.0,,
1760,0.0,1.0,,
1761,0.0,1.0,,
1762,0.0,1.0,,
1763,0.0,1.0,,
1764,0.0,1.0,,
1765,0.0,1.0,,
1766,0.0,1.0,,
1767,1.83202,0.88889,,
1768,0.0,1.0,,
1769,1.72834,0.88889,,
1770,0.0,1.0,,
1771,1.6244,0.88889,,
1772,0.0,1.0,,
1773,0.0,1.0,,
1774,1.6293,0.88889,,
1775,0.0,1.0,,
1776,1.86046,0.88889,,
1777,0.0,1.0,,
1778,0.0,1.0,,
1779,0.0,1.0,,
1780,0.0,1.0,,
1781,0.0,1.0,,
1782,0.0,1.0,,
1783,0.00111,1.0,,
1784,0.0,1.0,,
1785,0.0,1.0,,
1786,0.0,1.0,,
1787,0.0,1.0,,
1788,0.0,1.0,,
1789,0.0,1.0,,
1790,0.0,1.0,,
1791,0.0,1.0,,
1792,0.0,1.0,,
1793,0.0,1.0,,
1794,3.53701,0.77778,,
1795,1.7566,0.88889,,
1796,1.83958,0.88889,,
1797,0.0,1.0,,
1798,1.78066,0.88889,,
1799,0.0,1.0,,
1800,0.0,1.0,,
1801,0.0,1.0,0.0,0.33333
1802,0.0,1.0,,
1803,0.0,1.0,,
1804,0.0,1.0,,
1805,1.15102,0.88889,,
1806,0.0,1.0,,
1807,1.58332,0.88889,,
1808,0.0,1.0,,
1809,1.59483,0.88889,,
1810,0.0,1.0,,
1811,1.63228,0.88889,,
1812,0.0,1.0,,
1813,0.0,1.0,,
1814,1.86498,0.88889,,
1815,1.86651,0.88889,,
1816,0.931,0.88889,,
1817,0.0,1.0,,
1818,0.0,1.0,,
1819,1.57876,0.88889,,
1820,0.0,1.0,,
1821,0.0,1.0,,
1822,0.0,1.0,,
1823,0.0,1.0,,
1824,1.7309,0.88889,,
1825,1.05169,0.88889,,
1826,0.0,1.0,,
1827,0.0,1.0,,
1828,0.0,1.0,,
1829,0.0,1.0,,
1830,0.0,1.0,,
1831,0.0,1.0,,
1832,0.0,1.0,,
1833,0.0,1.0,,
1834,0.0,1.0,,
1835,1.91827,0.88889,,
1836,0.0,1.0,,
1837,0.0,1.0,,
1838,0.0,1.0,,
1839,0.0,1.0,,
1840,0.0,1.0,,
1841,0.0,1.0,,
1842,0.0,1.0,,
1843,1.75039,0.88889,,
1844,0.0,1.0,,
1845,1.78613,0.88889,,
1846,0.0,1.0,,
1847,0.0,1.0,,
1848,1.85295,0.88889,,
1849,1.74783,0.88889,,
1850,1.78746,0.88889,,
1851,0.0,1.0,,
1852,0.0,1.0,,
1853,0.0,1.0,,
1854,0.0,1.0,,
1855,1.7583,0.88889,,
1856,0.0,1.0,,
1857,0.0,1.0,,
1858,0.0,1.0,,
1859,0.0,1.0,,
1860,0.0,1.0,,
1861,0.0,1.0,,
1862,0.0,1.0,,
1863,0.0,1.0,,
1864,0.0,1.0,,
1865,0.0,1.0,,
1866,0.0,1.0,,
1867,0.0,1.0,,
1868,0.0,1.0,,
1869,0.0,1.0,,
1870,0.0,1.0,,
1871,0.0,1.0,,
1872,0.0,1.0,,
1873,0.0,1.0,,
1874,0.0,1.0,,
1875,0.0,1.0,,
